review_scores_value,accommodates,bathrooms,bedrooms,beds,cancellation_policy,id,host_is_superhost,extra_people,property_type,room_type,price,neighbourhood_cleansed
10.0,4,1.0,2.0,2.0,strict,2158992,0.0,0.0,House,Entire home/apt,110.0,Loyal Heights
,2,1.0,1.0,1.0,flexible,8608414,0.0,0.0,House,Entire home/apt,130.0,Loyal Heights
,4,1.0,2.0,2.0,strict,5619397,0.0,0.0,House,Entire home/apt,220.0,Loyal Heights
8.0,2,1.0,0.0,1.0,strict,4144767,0.0,0.0,House,Entire home/apt,95.0,Loyal Heights
10.0,7,1.0,2.0,3.0,moderate,1301535,1.0,15.0,House,Entire home/apt,105.0,Loyal Heights
10.0,2,1.0,1.0,1.0,flexible,3882930,1.0,0.0,House,Private room,60.0,Loyal Heights
,6,3.0,3.0,5.0,strict,9186481,0.0,0.0,House,Entire home/apt,250.0,Loyal Heights
10.0,4,1.0,1.0,2.0,moderate,5364244,1.0,0.0,House,Entire home/apt,130.0,Loyal Heights
10.0,3,1.0,1.0,2.0,moderate,4127196,0.0,10.0,House,Private room,95.0,Loyal Heights
8.0,2,1.0,1.0,1.0,strict,30712,0.0,0.0,House,Entire home/apt,75.0,Loyal Heights
10.0,2,1.0,1.0,1.0,flexible,5632713,0.0,0.0,Camper/RV,Entire home/apt,75.0,Loyal Heights
10.0,8,1.0,4.0,4.0,strict,2396734,1.0,0.0,House,Entire home/apt,265.0,Loyal Heights
10.0,2,1.0,0.0,1.0,flexible,4616634,1.0,0.0,Apartment,Entire home/apt,105.0,Loyal Heights
10.0,4,1.5,2.0,3.0,strict,1175308,0.0,20.0,House,Entire home/apt,100.0,Loyal Heights
9.0,5,1.0,3.0,3.0,flexible,3157738,0.0,20.0,House,Entire home/apt,175.0,Loyal Heights
10.0,2,1.0,0.0,1.0,flexible,8866927,0.0,0.0,Bungalow,Entire home/apt,65.0,Loyal Heights
9.0,2,1.0,1.0,1.0,strict,3657819,1.0,30.0,House,Entire home/apt,99.0,Loyal Heights
10.0,6,1.0,2.0,3.0,moderate,8212190,0.0,0.0,House,Entire home/apt,150.0,Loyal Heights
,4,1.0,1.0,2.0,strict,9030406,0.0,0.0,Apartment,Entire home/apt,299.0,Loyal Heights
8.0,2,1.0,1.0,1.0,flexible,6884820,0.0,35.0,House,Private room,45.0,Loyal Heights
10.0,2,1.0,1.0,1.0,moderate,6821407,0.0,0.0,House,Private room,47.0,Loyal Heights
10.0,2,1.0,1.0,1.0,flexible,9563749,0.0,0.0,Apartment,Private room,38.0,Loyal Heights
9.0,4,1.5,1.0,1.0,moderate,6474341,0.0,0.0,Townhouse,Entire home/apt,150.0,Loyal Heights
9.0,2,1.0,1.0,1.0,flexible,7038750,0.0,0.0,House,Private room,80.0,Loyal Heights
10.0,2,1.0,1.0,1.0,moderate,7824929,0.0,0.0,Townhouse,Private room,69.0,Loyal Heights
10.0,3,1.0,2.0,1.0,strict,2277640,0.0,15.0,House,Entire home/apt,89.0,Loyal Heights
10.0,2,1.0,1.0,1.0,strict,5620306,0.0,0.0,Condominium,Private room,70.0,Loyal Heights
,2,1.0,1.0,1.0,flexible,9693971,0.0,0.0,House,Private room,40.0,Victory Heights
10.0,3,1.0,0.0,1.0,moderate,4739190,1.0,0.0,House,Entire home/apt,106.0,Victory Heights
9.0,2,1.0,1.0,1.0,flexible,5219336,0.0,0.0,Apartment,Entire home/apt,100.0,Victory Heights
10.0,2,1.0,1.0,1.0,flexible,2298775,0.0,15.0,House,Private room,60.0,Victory Heights
9.0,3,1.0,1.0,1.0,flexible,7455706,0.0,10.0,House,Entire home/apt,70.0,Victory Heights
9.0,1,1.0,1.0,1.0,flexible,1142039,0.0,0.0,House,Private room,50.0,Victory Heights
9.0,2,1.0,1.0,1.0,flexible,3563218,0.0,25.0,Apartment,Private room,45.0,Victory Heights
10.0,3,1.0,1.0,3.0,moderate,7789264,1.0,20.0,Apartment,Entire home/apt,119.0,Victory Heights
10.0,2,1.0,1.0,1.0,flexible,6935953,0.0,0.0,House,Private room,200.0,Victory Heights
10.0,3,1.0,0.0,1.0,strict,3441402,0.0,10.0,House,Entire home/apt,65.0,Victory Heights
10.0,2,1.0,1.0,1.0,moderate,921571,0.0,0.0,House,Private room,50.0,Victory Heights
10.0,2,1.0,1.0,1.0,flexible,5205984,0.0,20.0,House,Private room,60.0,Victory Heights
10.0,1,1.0,1.0,1.0,flexible,5352741,0.0,15.0,Apartment,Private room,60.0,Victory Heights
10.0,4,1.0,2.0,2.0,strict,1461971,0.0,0.0,House,Entire home/apt,129.0,Victory Heights
10.0,2,1.0,1.0,1.0,moderate,6690388,1.0,30.0,House,Entire home/apt,68.0,Victory Heights
9.0,2,1.0,1.0,1.0,flexible,1190571,0.0,30.0,House,Private room,60.0,Matthews Beach
10.0,2,1.0,1.0,1.0,moderate,231097,1.0,10.0,House,Private room,51.0,Matthews Beach
,2,2.0,1.0,1.0,flexible,149489,0.0,0.0,House,Private room,50.0,Matthews Beach
10.0,4,1.0,2.0,2.0,moderate,3703121,0.0,5.0,House,Entire home/apt,150.0,Matthews Beach
10.0,4,1.0,2.0,2.0,moderate,3004007,0.0,0.0,House,Entire home/apt,125.0,Matthews Beach
10.0,4,1.0,1.0,2.0,moderate,3870937,0.0,20.0,House,Entire home/apt,119.0,Matthews Beach
9.0,2,1.0,1.0,1.0,moderate,3242247,0.0,15.0,House,Entire home/apt,87.0,Matthews Beach
10.0,2,1.0,1.0,1.0,strict,6350606,0.0,0.0,House,Entire home/apt,130.0,Matthews Beach
,2,1.0,1.0,1.0,flexible,8131762,0.0,0.0,Apartment,Entire home/apt,80.0,Matthews Beach
,2,1.0,1.0,1.0,flexible,9345786,0.0,0.0,Apartment,Private room,65.0,Matthews Beach
10.0,8,2.5,4.0,4.0,strict,6741526,0.0,0.0,House,Entire home/apt,250.0,Matthews Beach
10.0,8,1.5,3.0,3.0,strict,6101613,0.0,25.0,House,Entire home/apt,159.0,Matthews Beach
9.0,2,1.0,1.0,1.0,flexible,1190224,0.0,30.0,House,Private room,60.0,Matthews Beach
10.0,4,1.0,1.0,2.0,flexible,8704931,0.0,0.0,Apartment,Entire home/apt,91.0,Matthews Beach
,1,1.0,1.0,1.0,flexible,9591718,0.0,10.0,House,Private room,125.0,Matthews Beach
9.0,2,1.0,1.0,1.0,flexible,9432497,0.0,0.0,House,Private room,43.0,Matthews Beach
10.0,2,1.0,1.0,1.0,flexible,7931111,0.0,25.0,Apartment,Entire home/apt,68.0,Matthews Beach
9.0,3,1.0,1.0,1.0,moderate,5031357,0.0,0.0,House,Private room,70.0,Matthews Beach
10.0,10,2.5,3.0,4.0,strict,6603376,1.0,29.0,House,Entire home/apt,252.0,Matthews Beach
10.0,2,1.0,1.0,1.0,moderate,3861673,1.0,0.0,House,Private room,71.0,Whittier Heights
10.0,2,1.0,1.0,1.0,flexible,461234,0.0,0.0,Apartment,Entire home/apt,99.0,Whittier Heights
10.0,2,1.0,1.0,1.0,strict,3510818,1.0,0.0,House,Entire home/apt,140.0,Whittier Heights
10.0,3,1.0,2.0,2.0,moderate,6245498,1.0,75.0,House,Entire home/apt,105.0,Whittier Heights
9.0,4,1.0,2.0,2.0,moderate,6557018,0.0,0.0,Loft,Entire home/apt,115.0,Whittier Heights
,2,1.0,1.0,1.0,flexible,170469,0.0,0.0,Townhouse,Private room,60.0,Whittier Heights
10.0,6,1.0,2.0,4.0,moderate,7873789,0.0,10.0,House,Entire home/apt,125.0,Whittier Heights
10.0,2,1.0,1.0,1.0,moderate,6691873,1.0,0.0,Apartment,Entire home/apt,90.0,Whittier Heights
10.0,6,1.0,2.0,4.0,strict,7638689,0.0,0.0,House,Entire home/apt,150.0,Whittier Heights
10.0,4,2.0,2.0,2.0,moderate,5968862,0.0,10.0,House,Entire home/apt,200.0,Whittier Heights
9.0,2,1.0,1.0,1.0,strict,260613,1.0,15.0,Apartment,Entire home/apt,135.0,Whittier Heights
10.0,1,1.0,1.0,1.0,strict,4718820,0.0,0.0,House,Private room,35.0,Whittier Heights
,4,3.5,4.0,4.0,flexible,6897639,0.0,0.0,House,Entire home/apt,400.0,Whittier Heights
10.0,2,1.0,1.0,1.0,strict,1023693,1.0,15.0,Apartment,Entire home/apt,115.0,Whittier Heights
9.0,2,1.0,1.0,1.0,flexible,4438871,0.0,10.0,House,Private room,86.0,Whittier Heights
10.0,3,2.0,2.0,2.0,moderate,4438160,0.0,0.0,House,Entire home/apt,150.0,Whittier Heights
10.0,8,2.5,3.0,3.0,moderate,7870538,0.0,0.0,House,Entire home/apt,225.0,Whittier Heights
10.0,2,1.0,1.0,1.0,moderate,6153532,1.0,0.0,House,Private room,118.0,Whittier Heights
10.0,2,1.0,1.0,1.0,moderate,488268,0.0,10.0,House,Private room,58.0,Whittier Heights
9.0,7,2.5,3.0,5.0,moderate,6375415,0.0,0.0,House,Entire home/apt,375.0,Whittier Heights
9.0,3,1.0,2.0,1.0,moderate,4429898,0.0,15.0,Apartment,Entire home/apt,89.0,Whittier Heights
10.0,2,1.0,0.0,1.0,flexible,5991139,0.0,0.0,Apartment,Entire home/apt,80.0,Whittier Heights
9.0,2,1.0,1.0,1.0,moderate,6130287,1.0,10.0,Apartment,Private room,65.0,Whittier Heights
10.0,4,1.0,1.0,2.0,moderate,1623894,1.0,10.0,House,Entire home/apt,115.0,Whittier Heights
10.0,2,1.0,1.0,1.0,moderate,6453383,0.0,10.0,House,Private room,69.0,Whittier Heights
10.0,4,1.0,1.0,2.0,flexible,25002,1.0,15.0,House,Entire home/apt,75.0,Whittier Heights
9.0,2,1.0,1.0,1.0,moderate,5183164,1.0,10.0,House,Private room,47.0,Meadowbrook
,2,1.0,1.0,1.0,flexible,10235136,0.0,0.0,House,Private room,50.0,Meadowbrook
10.0,2,1.0,1.0,1.0,moderate,2352218,1.0,0.0,House,Entire home/apt,80.0,Meadowbrook
10.0,1,1.0,1.0,1.0,flexible,5695344,1.0,15.0,House,Private room,60.0,Meadowbrook
10.0,2,1.0,1.0,1.0,flexible,5403847,1.0,10.0,House,Private room,55.0,Meadowbrook
9.0,8,2.0,4.0,4.0,strict,1187735,1.0,20.0,House,Entire home/apt,250.0,Meadowbrook
10.0,2,1.0,0.0,1.0,moderate,8976178,0.0,0.0,House,Entire home/apt,89.0,Meadowbrook
10.0,2,1.0,0.0,1.0,flexible,8717068,0.0,5.0,Cabin,Entire home/apt,68.0,Meadowbrook
,4,1.0,2.0,4.0,moderate,9717757,0.0,50.0,House,Entire home/apt,189.0,Meadowbrook
9.0,2,1.0,1.0,1.0,flexible,3308825,0.0,40.0,Apartment,Private room,130.0,Industrial District
10.0,1,1.0,1.0,1.0,strict,8921924,0.0,0.0,House,Private room,35.0,Olympic Hills
9.0,2,1.0,1.0,1.0,moderate,2260626,0.0,10.0,House,Private room,55.0,Olympic Hills
10.0,1,1.0,1.0,1.0,flexible,7635496,0.0,40.0,House,Private room,65.0,Olympic Hills
10.0,1,1.0,1.0,1.0,moderate,8086294,0.0,0.0,House,Private room,42.0,Olympic Hills
10.0,2,1.0,1.0,1.0,strict,1097766,0.0,20.0,House,Private room,55.0,Olympic Hills
,2,1.0,1.0,1.0,flexible,4950847,0.0,0.0,House,Private room,80.0,Olympic Hills
9.0,2,1.0,1.0,1.0,moderate,670056,0.0,0.0,House,Private room,56.0,Olympic Hills
9.0,1,1.0,1.0,1.0,moderate,7069080,0.0,0.0,House,Private room,50.0,Olympic Hills
10.0,2,1.0,1.0,2.0,flexible,4701146,0.0,300.0,House,Entire home/apt,93.0,Olympic Hills
7.0,2,1.0,1.0,1.0,moderate,670021,0.0,0.0,House,Private room,54.0,Olympic Hills
10.0,6,2.0,3.0,3.0,moderate,6813623,1.0,0.0,House,Entire home/apt,240.0,Olympic Hills
10.0,3,1.5,1.0,3.0,moderate,3208667,0.0,10.0,House,Private room,62.0,Olympic Hills
,2,1.0,1.0,1.0,flexible,10332096,0.0,0.0,House,Private room,40.0,Olympic Hills
8.0,1,1.0,1.0,1.0,flexible,4951079,0.0,0.0,House,Private room,72.0,Olympic Hills
10.0,2,1.0,1.0,1.0,flexible,9233533,0.0,15.0,Apartment,Entire home/apt,95.0,Olympic Hills
9.0,2,1.0,1.0,2.0,strict,6782993,0.0,20.0,House,Private room,53.0,Olympic Hills
10.0,2,2.0,1.0,1.0,flexible,8340819,0.0,0.0,Townhouse,Private room,65.0,Roosevelt
10.0,4,1.0,1.0,1.0,moderate,4024844,1.0,10.0,House,Entire home/apt,80.0,Roosevelt
10.0,2,1.0,0.0,1.0,moderate,5397134,1.0,20.0,House,Entire home/apt,105.0,Roosevelt
10.0,1,1.5,1.0,1.0,strict,8061699,1.0,0.0,Townhouse,Private room,40.0,Roosevelt
9.0,4,1.0,2.0,2.0,strict,2934389,0.0,20.0,Apartment,Entire home/apt,93.0,Roosevelt
,1,1.0,1.0,1.0,flexible,9316009,0.0,0.0,Apartment,Shared room,76.0,Roosevelt
10.0,2,1.0,1.0,1.0,flexible,6652199,0.0,0.0,House,Private room,100.0,Roosevelt
,2,1.0,1.0,1.0,flexible,7948034,0.0,0.0,House,Private room,105.0,Roosevelt
9.0,2,1.0,1.0,1.0,moderate,4291,0.0,0.0,House,Private room,82.0,Roosevelt
9.0,6,1.0,3.0,4.0,moderate,7018009,0.0,15.0,House,Entire home/apt,209.0,Roosevelt
9.0,4,1.0,1.0,2.0,moderate,7661577,1.0,0.0,Apartment,Entire home/apt,109.0,Roosevelt
9.0,4,1.0,1.0,2.0,moderate,7418814,0.0,15.0,Apartment,Entire home/apt,110.0,Roosevelt
10.0,4,1.0,2.0,2.0,flexible,4825073,0.0,0.0,House,Entire home/apt,1000.0,Roosevelt
,2,1.0,1.0,1.0,flexible,9961388,0.0,0.0,Apartment,Entire home/apt,60.0,Roosevelt
10.0,4,1.0,0.0,2.0,moderate,8923774,0.0,10.0,Apartment,Entire home/apt,80.0,Roosevelt
,4,1.0,0.0,1.0,flexible,7405128,0.0,10.0,Apartment,Entire home/apt,90.0,Roosevelt
8.0,3,1.5,2.0,3.0,flexible,8953255,0.0,10.0,House,Entire home/apt,125.0,Roosevelt
,3,1.0,1.0,1.0,moderate,9410302,0.0,0.0,Apartment,Entire home/apt,110.0,Roosevelt
10.0,6,1.0,1.0,1.0,moderate,8559462,0.0,25.0,House,Entire home/apt,86.0,Roosevelt
,4,1.0,1.0,2.0,strict,9901852,0.0,50.0,House,Entire home/apt,165.0,Roosevelt
9.0,6,1.5,3.0,4.0,strict,1145941,0.0,25.0,House,Entire home/apt,149.0,Roosevelt
10.0,2,1.0,1.0,1.0,moderate,7802149,0.0,50.0,Apartment,Entire home/apt,84.0,Roosevelt
9.0,3,1.0,2.0,2.0,moderate,3561108,0.0,0.0,House,Entire home/apt,139.0,Roosevelt
10.0,1,1.5,1.0,1.0,strict,5310503,1.0,0.0,Townhouse,Shared room,33.0,Roosevelt
9.0,4,1.0,1.0,1.0,moderate,4820795,1.0,0.0,Apartment,Entire home/apt,129.0,Roosevelt
9.0,2,1.0,1.0,2.0,flexible,4664312,0.0,0.0,House,Shared room,59.0,Roosevelt
9.0,4,1.0,1.0,2.0,flexible,2804399,0.0,30.0,Bed & Breakfast,Private room,90.0,Roosevelt
,2,1.0,1.0,1.0,moderate,9733835,0.0,0.0,House,Entire home/apt,150.0,Roosevelt
,6,1.5,3.0,4.0,moderate,9888395,0.0,0.0,House,Entire home/apt,94.0,Roosevelt
9.0,1,1.0,1.0,1.0,moderate,7201336,0.0,0.0,House,Private room,39.0,Roosevelt
10.0,3,1.0,1.0,1.0,strict,4180905,1.0,20.0,Apartment,Entire home/apt,125.0,Lower Queen Anne
9.0,4,1.0,1.0,1.0,strict,6603061,0.0,75.0,Apartment,Private room,65.0,Lower Queen Anne
,2,1.0,1.0,1.0,strict,8606766,0.0,0.0,Townhouse,Private room,110.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,5163047,0.0,10.0,Apartment,Private room,75.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,8578023,0.0,0.0,Condominium,Entire home/apt,100.0,Lower Queen Anne
,4,1.0,1.0,2.0,strict,9939038,0.0,10.0,Condominium,Entire home/apt,99.0,Lower Queen Anne
10.0,2,1.0,0.0,1.0,flexible,9061048,0.0,0.0,Apartment,Entire home/apt,103.0,Lower Queen Anne
9.0,4,1.0,1.0,1.0,moderate,7603457,0.0,0.0,Apartment,Entire home/apt,105.0,Lower Queen Anne
5.0,2,1.0,1.0,1.0,flexible,5639238,0.0,0.0,Apartment,Entire home/apt,110.0,Lower Queen Anne
10.0,4,2.0,2.0,2.0,moderate,5362889,1.0,0.0,Apartment,Entire home/apt,175.0,Lower Queen Anne
10.0,4,1.0,1.0,1.0,moderate,7203408,1.0,25.0,Apartment,Entire home/apt,120.0,Lower Queen Anne
,4,2.0,2.0,2.0,flexible,7885859,0.0,0.0,Apartment,Entire home/apt,275.0,Lower Queen Anne
,1,1.0,1.0,1.0,flexible,10141859,0.0,0.0,Apartment,Entire home/apt,65.0,Lower Queen Anne
,2,1.0,0.0,1.0,flexible,7762347,0.0,0.0,Apartment,Entire home/apt,100.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,544433,1.0,20.0,Apartment,Entire home/apt,95.0,Lower Queen Anne
,2,1.0,0.0,1.0,flexible,9410128,0.0,0.0,Apartment,Entire home/apt,100.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,strict,6276224,0.0,25.0,Apartment,Entire home/apt,135.0,Lower Queen Anne
10.0,5,2.0,2.0,2.0,moderate,5252515,0.0,0.0,Apartment,Entire home/apt,200.0,Lower Queen Anne
9.0,2,1.0,1.0,2.0,moderate,1622794,1.0,15.0,Camper/RV,Entire home/apt,145.0,Lower Queen Anne
,4,1.0,1.0,2.0,flexible,9171373,0.0,0.0,Apartment,Entire home/apt,145.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,flexible,8423118,0.0,0.0,Apartment,Entire home/apt,96.0,Lower Queen Anne
10.0,5,2.5,2.0,2.0,strict,6248083,1.0,71.0,Townhouse,Entire home/apt,498.0,Lower Queen Anne
9.0,3,1.0,1.0,1.0,moderate,7932696,0.0,0.0,Apartment,Entire home/apt,110.0,Lower Queen Anne
9.0,2,1.0,1.0,1.0,flexible,3215404,0.0,0.0,Apartment,Entire home/apt,119.0,Lower Queen Anne
10.0,4,1.0,1.0,2.0,flexible,9522082,0.0,20.0,House,Entire home/apt,119.0,Lower Queen Anne
10.0,4,1.0,2.0,2.0,moderate,3040278,0.0,15.0,Apartment,Entire home/apt,217.0,Lower Queen Anne
,4,1.0,0.0,2.0,strict,9939740,0.0,10.0,Condominium,Entire home/apt,99.0,Lower Queen Anne
10.0,4,1.0,1.0,2.0,moderate,1071843,1.0,25.0,Apartment,Entire home/apt,95.0,Lower Queen Anne
10.0,5,1.0,2.0,2.0,moderate,4973204,1.0,0.0,House,Entire home/apt,165.0,Lower Queen Anne
,2,1.0,0.0,1.0,moderate,6584984,1.0,0.0,Apartment,Entire home/apt,85.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,9118240,0.0,0.0,Apartment,Entire home/apt,200.0,Lower Queen Anne
9.0,2,1.0,0.0,1.0,strict,6971260,0.0,25.0,Apartment,Entire home/apt,120.0,Lower Queen Anne
,2,1.0,1.0,1.0,flexible,3738724,0.0,0.0,Apartment,Entire home/apt,240.0,Lower Queen Anne
10.0,5,2.0,3.0,3.0,strict,945833,0.0,0.0,House,Entire home/apt,275.0,Lower Queen Anne
8.0,2,1.0,0.0,1.0,strict,5261239,0.0,20.0,Apartment,Entire home/apt,103.0,Lower Queen Anne
,4,2.0,2.0,2.0,strict,4596493,0.0,0.0,Apartment,Entire home/apt,165.0,Lower Queen Anne
,2,1.0,1.0,1.0,flexible,4310055,0.0,50.0,Apartment,Entire home/apt,120.0,Lower Queen Anne
9.0,2,1.0,1.0,1.0,moderate,3720429,0.0,0.0,Apartment,Entire home/apt,200.0,Lower Queen Anne
9.0,2,1.0,1.0,1.0,flexible,6956301,0.0,0.0,Apartment,Entire home/apt,120.0,Lower Queen Anne
10.0,3,1.0,1.0,2.0,moderate,6750430,0.0,0.0,Apartment,Entire home/apt,200.0,Lower Queen Anne
10.0,4,1.0,1.0,1.0,flexible,8373664,0.0,20.0,Apartment,Entire home/apt,115.0,Lower Queen Anne
9.0,3,1.5,1.0,1.0,strict,6783394,0.0,40.0,Apartment,Entire home/apt,125.0,Lower Queen Anne
,2,1.0,1.0,1.0,flexible,9332620,0.0,0.0,Apartment,Entire home/apt,75.0,Lower Queen Anne
9.0,2,1.0,0.0,1.0,flexible,6727846,0.0,30.0,Apartment,Entire home/apt,115.0,Lower Queen Anne
10.0,4,1.0,1.0,2.0,moderate,1321090,1.0,25.0,Apartment,Entire home/apt,95.0,Lower Queen Anne
,6,1.0,2.0,5.0,strict,10170744,0.0,40.0,Apartment,Entire home/apt,259.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,flexible,8503720,0.0,5.0,Apartment,Private room,80.0,Lower Queen Anne
9.0,2,1.0,1.0,1.0,flexible,6780670,0.0,25.0,Apartment,Entire home/apt,130.0,Lower Queen Anne
,2,1.0,1.0,1.0,strict,9370738,0.0,15.0,Apartment,Entire home/apt,89.0,Lower Queen Anne
9.0,2,1.0,1.0,1.0,strict,1060467,0.0,15.0,Apartment,Private room,130.0,Lower Queen Anne
,4,1.5,2.0,2.0,flexible,9516743,0.0,0.0,Townhouse,Entire home/apt,150.0,Lower Queen Anne
9.0,2,1.0,1.0,1.0,moderate,6240501,0.0,0.0,Apartment,Private room,72.0,Lower Queen Anne
10.0,6,3.0,3.0,3.0,strict,8150145,0.0,50.0,House,Entire home/apt,275.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,flexible,8967776,0.0,0.0,Apartment,Entire home/apt,80.0,Lower Queen Anne
,5,2.0,1.0,2.0,flexible,10000273,0.0,0.0,Apartment,Entire home/apt,175.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,strict,9679301,0.0,0.0,Apartment,Private room,75.0,Lower Queen Anne
10.0,2,1.0,0.0,1.0,flexible,8690491,0.0,0.0,Apartment,Entire home/apt,95.0,Lower Queen Anne
10.0,6,3.5,3.0,5.0,strict,7678064,0.0,35.0,Townhouse,Entire home/apt,310.0,Lower Queen Anne
10.0,1,1.0,1.0,1.0,flexible,7798575,1.0,0.0,Apartment,Shared room,38.0,Lower Queen Anne
9.0,4,1.0,2.0,2.0,moderate,4988679,0.0,0.0,Apartment,Entire home/apt,189.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,6093756,0.0,0.0,Apartment,Entire home/apt,205.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,7921289,0.0,0.0,Apartment,Entire home/apt,199.0,Lower Queen Anne
,2,1.0,1.0,1.0,flexible,10108451,0.0,0.0,Condominium,Entire home/apt,150.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,flexible,8117705,0.0,0.0,Condominium,Entire home/apt,67.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,flexible,4324917,1.0,0.0,House,Private room,72.0,Lower Queen Anne
10.0,2,1.0,0.0,1.0,flexible,5061566,0.0,0.0,Apartment,Entire home/apt,175.0,Lower Queen Anne
,2,1.0,1.0,1.0,strict,8575663,0.0,0.0,Townhouse,Private room,119.0,Lower Queen Anne
10.0,3,1.0,1.0,1.0,flexible,8518308,0.0,5.0,Apartment,Entire home/apt,97.0,Lower Queen Anne
8.0,2,1.0,2.0,2.0,strict,3562617,0.0,0.0,Apartment,Entire home/apt,200.0,Lower Queen Anne
10.0,4,2.0,2.0,2.0,strict,7109735,0.0,0.0,House,Entire home/apt,190.0,Lower Queen Anne
10.0,1,1.0,1.0,1.0,flexible,8501721,0.0,0.0,House,Private room,100.0,Lower Queen Anne
9.0,2,1.0,1.0,1.0,flexible,5306727,0.0,20.0,Apartment,Private room,99.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,909102,0.0,35.0,House,Private room,99.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,flexible,8608525,0.0,0.0,Townhouse,Private room,119.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,strict,170273,1.0,0.0,House,Private room,225.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,flexible,7075913,0.0,0.0,Apartment,Entire home/apt,100.0,Lower Queen Anne
10.0,4,1.0,1.0,3.0,moderate,481220,1.0,45.0,Apartment,Entire home/apt,195.0,Lower Queen Anne
10.0,2,1.0,0.0,1.0,flexible,6961346,0.0,0.0,Apartment,Entire home/apt,85.0,Lower Queen Anne
,2,1.0,1.0,1.0,flexible,9975073,0.0,0.0,Condominium,Entire home/apt,105.0,Lower Queen Anne
10.0,2,1.5,1.0,1.0,strict,6517594,0.0,0.0,Loft,Entire home/apt,190.0,Lower Queen Anne
,4,1.0,1.0,3.0,strict,10170577,0.0,45.0,Apartment,Entire home/apt,149.0,Lower Queen Anne
9.0,2,1.0,0.0,1.0,flexible,7680670,0.0,0.0,Apartment,Entire home/apt,119.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,5946675,0.0,0.0,Apartment,Entire home/apt,145.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,strict,7162664,1.0,100.0,House,Entire home/apt,220.0,Lower Queen Anne
10.0,3,1.0,1.0,1.0,flexible,6901218,0.0,0.0,Apartment,Entire home/apt,99.0,Lower Queen Anne
10.0,4,1.0,1.0,2.0,flexible,4951430,0.0,25.0,Apartment,Entire home/apt,125.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,flexible,7202016,0.0,0.0,Apartment,Private room,75.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,strict,5538663,0.0,0.0,Apartment,Entire home/apt,145.0,Lower Queen Anne
10.0,3,1.0,0.0,2.0,strict,363064,1.0,20.0,Apartment,Entire home/apt,90.0,Lower Queen Anne
9.0,2,1.0,1.0,1.0,flexible,7809595,1.0,48.0,Apartment,Private room,76.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,9094836,0.0,0.0,Apartment,Entire home/apt,150.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,3039438,0.0,20.0,Apartment,Private room,93.0,Lower Queen Anne
10.0,2,1.0,0.0,1.0,strict,8847979,0.0,0.0,Apartment,Entire home/apt,89.0,Lower Queen Anne
10.0,2,1.0,1.0,1.0,moderate,4047399,0.0,50.0,Apartment,Entire home/apt,160.0,Lower Queen Anne
9.0,1,1.0,1.0,1.0,moderate,66611,0.0,12.0,House,Private room,65.0,Wedgwood
,1,1.0,1.0,1.0,moderate,7279669,0.0,0.0,Apartment,Private room,65.0,Wedgwood
,1,1.0,1.0,1.0,flexible,9716348,0.0,0.0,House,Private room,75.0,Wedgwood
,4,1.0,1.0,2.0,flexible,9887142,0.0,25.0,House,Private room,80.0,Wedgwood
10.0,4,1.0,1.0,2.0,strict,7007118,0.0,20.0,House,Entire home/apt,100.0,Wedgwood
9.0,5,1.5,2.0,3.0,moderate,5325809,0.0,15.0,Townhouse,Entire home/apt,98.0,Wedgwood
,8,3.0,4.0,5.0,strict,6342327,0.0,50.0,House,Entire home/apt,299.0,Wedgwood
9.0,6,1.0,3.0,4.0,strict,555182,0.0,20.0,House,Entire home/apt,250.0,Wedgwood
,2,1.0,1.0,1.0,flexible,6729818,0.0,0.0,House,Entire home/apt,175.0,Wedgwood
10.0,1,1.0,1.0,1.0,moderate,66540,0.0,15.0,House,Private room,65.0,Wedgwood
10.0,4,1.0,1.0,2.0,flexible,8098383,0.0,0.0,House,Entire home/apt,75.0,Wedgwood
9.0,2,1.0,0.0,1.0,strict,5930473,0.0,25.0,Loft,Entire home/apt,100.0,Wedgwood
