review_scores_value,accommodates,bathrooms,bedrooms,beds,cancellation_policy,id,host_is_superhost,extra_people,property_type,room_type,price,neighbourhood_cleansed
,2,1.0,1.0,2.0,moderate,14740708,0,0.0,Townhouse,Private room,55.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,13266133,1,15.0,Apartment,Private room,85.0,Dorchester
,2,1.0,1.0,2.0,flexible,13151270,0,0.0,House,Private room,150.0,Dorchester
8.0,2,1.0,1.0,1.0,flexible,8956962,0,10.0,Apartment,Private room,95.0,Dorchester
10.0,2,1.0,1.0,1.0,strict,9415687,0,0.0,Apartment,Entire home/apt,200.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,9685076,0,0.0,Apartment,Private room,35.0,Dorchester
7.0,2,1.0,1.0,1.0,strict,4484798,0,0.0,Apartment,Private room,68.0,Dorchester
,1,1.0,1.0,1.0,moderate,12593655,0,0.0,Apartment,Private room,31.0,Dorchester
10.0,2,2.0,1.0,1.0,moderate,7006683,0,0.0,Apartment,Private room,80.0,Dorchester
6.0,2,1.0,1.0,1.0,strict,3303860,0,0.0,Apartment,Private room,65.0,Dorchester
,2,1.0,1.0,2.0,moderate,13613812,0,10.0,Apartment,Private room,135.0,Dorchester
9.0,2,1.0,1.0,1.0,flexible,4695542,0,20.0,Apartment,Private room,69.0,Dorchester
9.0,2,1.0,1.0,1.0,strict,3344639,0,35.0,Apartment,Private room,50.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,10610205,0,10.0,House,Private room,76.0,Dorchester
10.0,3,1.0,1.0,2.0,flexible,3057116,1,50.0,House,Private room,79.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,7939556,0,15.0,Apartment,Private room,100.0,Dorchester
9.0,2,2.0,1.0,1.0,moderate,7693354,0,0.0,House,Private room,82.0,Dorchester
9.0,2,1.0,1.0,1.0,moderate,91588,0,35.0,Condominium,Private room,80.0,Dorchester
9.0,4,2.0,2.0,2.0,strict,9887664,0,0.0,Apartment,Entire home/apt,160.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,13655923,0,0.0,Apartment,Private room,60.0,Dorchester
9.0,2,1.0,1.0,1.0,moderate,57156,0,0.0,House,Entire home/apt,95.0,Dorchester
9.0,6,1.0,2.0,3.0,moderate,12020004,0,0.0,Apartment,Entire home/apt,144.0,Dorchester
10.0,1,1.0,1.0,1.0,strict,6574771,0,0.0,Apartment,Private room,45.0,Dorchester
,1,1.0,1.0,1.0,flexible,9332643,0,0.0,Apartment,Private room,100.0,Dorchester
,2,1.0,1.0,1.0,moderate,7934491,0,20.0,Apartment,Private room,135.0,Dorchester
,3,1.0,2.0,2.0,flexible,13281106,0,0.0,Apartment,Entire home/apt,150.0,Dorchester
,2,1.0,1.0,1.0,strict,12052292,0,20.0,Apartment,Private room,44.0,Dorchester
9.0,2,1.5,1.0,2.0,moderate,1112193,0,0.0,House,Private room,65.0,Dorchester
9.0,3,1.0,1.0,1.0,strict,9494212,0,15.0,Apartment,Private room,64.0,Dorchester
9.0,2,1.0,1.0,1.0,moderate,6626933,0,20.0,Apartment,Private room,75.0,Dorchester
,5,1.0,2.0,2.0,strict,11853416,0,25.0,Condominium,Entire home/apt,189.0,Dorchester
9.0,4,1.0,1.0,2.0,strict,9493951,0,10.0,Apartment,Private room,75.0,Dorchester
10.0,2,1.0,1.0,1.0,strict,10034592,1,0.0,Apartment,Private room,55.0,Dorchester
9.0,2,1.5,1.0,1.0,strict,205894,0,15.0,House,Private room,65.0,Dorchester
9.0,2,1.0,1.0,1.0,moderate,4875342,0,0.0,House,Private room,75.0,Dorchester
9.0,2,1.0,1.0,1.0,flexible,1352776,0,25.0,Condominium,Private room,65.0,Dorchester
,1,1.0,1.0,1.0,strict,13509665,0,0.0,Apartment,Private room,49.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,12125635,1,15.0,Apartment,Private room,80.0,Dorchester
10.0,2,1.0,1.0,1.0,strict,4793787,1,30.0,Apartment,Private room,45.0,Dorchester
10.0,2,1.0,1.0,1.0,strict,13417233,0,0.0,House,Private room,62.0,Dorchester
,1,1.0,1.0,1.0,flexible,13574652,0,20.0,Apartment,Private room,60.0,Dorchester
,2,1.0,1.0,1.0,strict,10559976,0,10.0,Apartment,Private room,55.0,Dorchester
9.0,2,1.0,1.0,1.0,flexible,2811937,0,40.0,Apartment,Private room,65.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,9279773,0,25.0,Apartment,Private room,70.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,7725279,0,0.0,House,Private room,40.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,3678429,0,50.0,House,Shared room,80.0,Dorchester
9.0,6,2.0,3.0,4.0,strict,12109171,0,30.0,Apartment,Entire home/apt,175.0,Dorchester
9.0,4,2.0,2.0,2.0,moderate,6627469,0,50.0,Apartment,Entire home/apt,200.0,Dorchester
,6,1.0,2.0,3.0,moderate,14671948,0,10.0,Entire Floor,Entire home/apt,153.0,Dorchester
9.0,2,1.0,1.0,1.0,strict,9494511,0,10.0,Apartment,Private room,59.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,7449448,0,0.0,House,Private room,45.0,Dorchester
,9,1.0,3.0,5.0,flexible,14918425,0,0.0,Apartment,Entire home/apt,160.0,Dorchester
9.0,4,1.0,2.0,2.0,strict,533152,0,10.0,Apartment,Entire home/apt,125.0,Dorchester
9.0,1,1.0,1.0,1.0,strict,3415434,0,0.0,Apartment,Private room,63.0,Dorchester
8.0,1,1.0,1.0,1.0,strict,4431210,0,0.0,Apartment,Private room,49.0,Dorchester
7.0,2,1.0,1.0,2.0,moderate,826706,0,10.0,Apartment,Private room,72.0,Dorchester
9.0,5,1.0,2.0,2.0,flexible,3628320,0,5.0,Apartment,Entire home/apt,130.0,Dorchester
,2,1.0,1.0,1.0,flexible,14900236,0,0.0,House,Private room,80.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,14127153,0,0.0,Apartment,Private room,31.0,Dorchester
9.0,4,1.0,1.0,2.0,strict,10068240,0,15.0,Apartment,Private room,67.0,Dorchester
6.0,3,1.0,0.0,2.0,flexible,13098572,0,0.0,House,Entire home/apt,129.0,Dorchester
8.0,1,1.0,1.0,1.0,moderate,400067,0,10.0,Apartment,Private room,56.0,Dorchester
8.0,1,1.0,1.0,1.0,moderate,3250847,0,20.0,Apartment,Private room,70.0,Dorchester
9.0,9,2.0,4.0,4.0,strict,530983,0,10.0,House,Entire home/apt,175.0,Dorchester
10.0,6,1.5,3.0,2.0,moderate,4447430,0,0.0,Apartment,Entire home/apt,300.0,Dorchester
9.0,5,1.0,2.0,3.0,strict,531552,0,10.0,Apartment,Entire home/apt,125.0,Dorchester
7.0,2,1.0,1.0,1.0,flexible,13313124,0,10.0,Apartment,Private room,80.0,Dorchester
,1,1.0,1.0,1.0,strict,14539326,0,0.0,Apartment,Private room,100.0,Dorchester
,1,1.0,1.0,1.0,moderate,11759332,0,0.0,Apartment,Private room,65.0,Dorchester
8.0,2,1.0,1.0,1.0,strict,3250739,0,0.0,Apartment,Private room,65.0,Dorchester
9.0,2,1.0,1.0,1.0,strict,14632821,0,15.0,Apartment,Private room,72.0,Dorchester
3.0,2,1.0,1.0,1.0,strict,6887926,0,0.0,Apartment,Private room,68.0,Dorchester
9.0,2,2.5,1.0,1.0,moderate,2000797,0,20.0,House,Private room,70.0,Dorchester
9.0,4,1.0,2.0,2.0,strict,579605,0,10.0,Apartment,Entire home/apt,125.0,Dorchester
9.0,4,2.0,2.0,2.0,moderate,11966297,0,0.0,Condominium,Entire home/apt,150.0,Dorchester
9.0,1,1.0,1.0,1.0,flexible,6870485,0,20.0,Apartment,Private room,65.0,Dorchester
9.0,4,1.0,2.0,3.0,moderate,4216208,0,25.0,Apartment,Entire home/apt,89.0,Dorchester
7.0,1,1.0,1.0,1.0,moderate,3052935,0,20.0,Apartment,Private room,70.0,Dorchester
9.0,2,1.5,1.0,1.0,moderate,8886703,0,10.0,House,Private room,52.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,9685085,0,0.0,Apartment,Private room,38.0,Dorchester
10.0,6,1.0,3.0,3.0,moderate,12343588,0,0.0,Apartment,Entire home/apt,165.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,3945704,1,10.0,Apartment,Private room,80.0,Dorchester
,2,1.0,1.0,2.0,moderate,12657537,0,15.0,Apartment,Private room,135.0,Dorchester
8.0,2,1.0,1.0,1.0,moderate,13767907,0,0.0,Townhouse,Private room,60.0,Dorchester
10.0,3,1.5,1.0,2.0,flexible,9383459,0,35.0,House,Private room,35.0,Dorchester
,2,1.0,1.0,1.0,flexible,14822087,0,15.0,Bed & Breakfast,Shared room,44.0,Dorchester
8.0,1,1.0,1.0,1.0,moderate,13374617,0,0.0,Apartment,Private room,31.0,Dorchester
8.0,1,1.0,1.0,1.0,moderate,4527029,0,0.0,Apartment,Private room,46.0,Dorchester
4.0,4,1.0,1.0,2.0,strict,14093943,0,10.0,Apartment,Entire home/apt,95.0,Dorchester
9.0,2,1.0,1.0,2.0,moderate,7476936,0,0.0,Apartment,Private room,100.0,Dorchester
10.0,1,1.0,1.0,1.0,flexible,1332786,1,0.0,House,Private room,47.0,Dorchester
10.0,2,1.0,1.0,1.0,flexible,4350898,0,0.0,Apartment,Private room,99.0,Dorchester
9.0,4,1.0,1.0,2.0,moderate,14040282,0,10.0,House,Private room,96.0,Dorchester
10.0,6,1.0,2.0,3.0,strict,3953472,0,12.0,Apartment,Entire home/apt,144.0,Dorchester
9.0,6,1.0,3.0,3.0,strict,18711,0,10.0,Apartment,Entire home/apt,126.0,Dorchester
10.0,3,2.0,1.0,2.0,flexible,1544702,1,17.0,House,Private room,77.0,Dorchester
9.0,6,1.5,2.0,2.0,strict,315982,0,20.0,Townhouse,Entire home/apt,165.0,Dorchester
9.0,6,1.0,2.0,4.0,strict,561769,0,10.0,Apartment,Entire home/apt,142.0,Dorchester
9.0,4,1.0,2.0,2.0,flexible,12344014,0,0.0,Apartment,Entire home/apt,175.0,Dorchester
10.0,4,1.0,2.0,2.0,moderate,7071883,1,0.0,Apartment,Entire home/apt,195.0,Dorchester
6.0,1,1.0,1.0,1.0,strict,4494419,0,0.0,Apartment,Private room,59.0,Dorchester
10.0,4,1.5,2.0,2.0,strict,3166256,1,55.0,Bed & Breakfast,Entire home/apt,135.0,Dorchester
10.0,1,1.0,1.0,1.0,strict,13242393,0,0.0,Apartment,Private room,39.0,Dorchester
,2,1.0,1.0,1.0,moderate,2871079,0,0.0,Loft,Entire home/apt,250.0,Dorchester
9.0,4,1.0,1.0,2.0,flexible,13979354,0,19.0,House,Private room,88.0,Dorchester
10.0,2,1.5,1.0,1.0,flexible,10268223,0,0.0,House,Private room,60.0,Dorchester
10.0,3,2.0,1.0,3.0,flexible,3641545,1,17.0,House,Private room,68.0,Dorchester
9.0,1,1.0,1.0,1.0,moderate,839265,0,10.0,Apartment,Private room,56.0,Dorchester
9.0,3,1.5,1.0,1.0,strict,232990,0,20.0,House,Private room,79.0,Dorchester
10.0,3,2.0,1.0,2.0,flexible,1584362,1,17.0,House,Private room,63.0,Dorchester
5.0,1,1.0,1.0,1.0,strict,4503393,0,0.0,Apartment,Private room,55.0,Dorchester
10.0,2,2.5,1.0,1.0,flexible,1821633,1,20.0,Bed & Breakfast,Private room,100.0,Dorchester
9.0,4,1.0,1.0,3.0,moderate,4934600,0,25.0,House,Entire home/apt,150.0,Dorchester
9.0,6,3.0,3.0,3.0,moderate,3394437,0,50.0,House,Entire home/apt,300.0,Dorchester
9.0,6,2.5,2.0,3.0,strict,533114,0,10.0,Apartment,Entire home/apt,168.0,Dorchester
9.0,2,1.0,1.0,1.0,strict,7367795,1,0.0,House,Private room,150.0,Dorchester
10.0,2,1.0,1.0,1.0,strict,8523157,1,29.0,House,Private room,79.0,Dorchester
9.0,2,1.0,1.0,2.0,strict,12586305,0,0.0,House,Private room,70.0,Dorchester
6.0,1,1.0,1.0,1.0,moderate,12175961,0,0.0,Apartment,Private room,35.0,Dorchester
10.0,1,1.0,1.0,1.0,strict,6965516,0,0.0,House,Private room,73.0,Dorchester
9.0,2,1.0,1.0,1.0,strict,6655012,0,20.0,House,Private room,65.0,Dorchester
10.0,6,2.5,3.0,3.0,moderate,12126299,0,0.0,Apartment,Entire home/apt,275.0,Dorchester
10.0,2,2.0,1.0,1.0,strict,5048406,1,25.0,House,Private room,78.0,Dorchester
8.0,1,1.0,1.0,1.0,strict,3311675,0,0.0,Apartment,Private room,52.0,Dorchester
,2,1.0,1.0,1.0,flexible,1262443,0,0.0,Apartment,Private room,39.0,Dorchester
10.0,2,1.0,1.0,1.0,flexible,8161218,0,80.0,Apartment,Private room,100.0,Dorchester
8.0,2,1.0,1.0,1.0,moderate,13325983,0,0.0,Apartment,Private room,60.0,Dorchester
9.0,2,2.5,1.0,1.0,flexible,3294775,0,20.0,House,Private room,65.0,Dorchester
8.0,1,1.0,1.0,1.0,moderate,8947232,0,0.0,Apartment,Private room,60.0,Dorchester
10.0,4,1.0,2.0,2.0,flexible,13714934,0,10.0,Condominium,Entire home/apt,100.0,Dorchester
,2,1.0,1.0,1.0,flexible,13687764,0,30.0,Apartment,Private room,60.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,3946215,1,0.0,Apartment,Private room,40.0,Dorchester
10.0,4,1.0,2.0,2.0,strict,13699440,0,25.0,Apartment,Entire home/apt,175.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,7246272,1,0.0,Condominium,Private room,108.0,Dorchester
7.0,2,1.0,1.0,1.0,strict,6014302,0,0.0,House,Private room,65.0,Dorchester
10.0,4,1.0,2.0,2.0,strict,13927765,0,100.0,Apartment,Entire home/apt,144.0,Dorchester
9.0,3,1.5,1.0,1.0,strict,200265,0,20.0,House,Private room,79.0,Dorchester
9.0,1,1.0,1.0,1.0,strict,7292184,1,10.0,Condominium,Private room,60.0,Dorchester
8.0,3,1.0,1.0,1.0,flexible,13443949,0,0.0,House,Private room,65.0,Dorchester
,5,1.0,2.0,3.0,moderate,14647962,0,0.0,Apartment,Entire home/apt,185.0,Dorchester
10.0,2,1.0,1.0,1.0,strict,8587030,1,0.0,House,Private room,150.0,Dorchester
8.0,2,1.0,1.0,1.0,flexible,3589869,0,10.0,Apartment,Private room,80.0,Dorchester
8.0,14,2.5,5.0,8.0,strict,377474,0,15.0,House,Entire home/apt,395.0,Dorchester
2.0,1,1.0,1.0,1.0,strict,13236936,0,10.0,Apartment,Private room,55.0,Dorchester
10.0,6,1.0,3.0,3.0,strict,3539510,0,10.0,Apartment,Entire home/apt,164.0,Dorchester
9.0,1,1.0,1.0,1.0,moderate,213086,0,20.0,Apartment,Private room,70.0,Dorchester
10.0,8,2.0,5.0,4.0,strict,8536113,0,35.0,Condominium,Entire home/apt,300.0,Dorchester
10.0,2,1.0,1.0,1.0,moderate,11584799,1,15.0,Apartment,Private room,85.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,771309,0,25.0,Apartment,Private room,58.0,Dorchester
10.0,4,1.0,3.0,3.0,moderate,8291550,0,0.0,Condominium,Entire home/apt,150.0,Dorchester
8.0,1,1.0,1.0,1.0,moderate,1944976,0,0.0,Apartment,Private room,76.0,Dorchester
10.0,1,1.0,1.0,1.0,moderate,11258721,0,0.0,Apartment,Private room,37.0,Dorchester
9.0,4,1.0,1.0,1.0,moderate,3294152,0,20.0,Apartment,Entire home/apt,130.0,Dorchester
9.0,4,2.0,2.0,2.0,moderate,8717204,0,35.0,Apartment,Entire home/apt,180.0,Dorchester
10.0,1,1.0,1.0,1.0,strict,13239143,0,0.0,Apartment,Private room,35.0,Dorchester
10.0,1,1.0,1.0,1.0,flexible,13861258,0,0.0,Condominium,Shared room,51.0,Dorchester
7.0,8,2.0,4.0,4.0,strict,8536127,0,50.0,House,Entire home/apt,225.0,Dorchester
,1,1.0,1.0,1.0,flexible,14565726,0,0.0,Apartment,Shared room,29.0,Dorchester
,1,1.0,1.0,1.0,moderate,14600925,0,0.0,Apartment,Private room,36.0,Dorchester
9.0,7,1.0,3.0,4.0,strict,6881541,0,25.0,Apartment,Entire home/apt,199.0,Dorchester
9.0,2,2.5,1.0,1.0,flexible,3344322,0,20.0,House,Private room,75.0,Dorchester
8.0,2,1.0,1.0,1.0,strict,7454966,0,0.0,Apartment,Private room,69.0,Dorchester
8.0,1,1.0,1.0,1.0,moderate,12593869,0,0.0,Apartment,Private room,31.0,Dorchester
8.0,5,1.0,3.0,3.0,moderate,10426124,0,50.0,House,Entire home/apt,84.0,Dorchester
10.0,4,1.0,1.0,2.0,moderate,14389002,0,0.0,Apartment,Entire home/apt,329.0,South Boston Waterfront
,3,1.0,1.0,1.0,strict,10053549,0,0.0,Apartment,Entire home/apt,169.0,South Boston Waterfront
9.0,4,2.0,2.0,2.0,moderate,10138792,0,5.0,Apartment,Entire home/apt,129.0,South Boston Waterfront
10.0,2,1.0,1.0,2.0,flexible,10905777,0,0.0,Condominium,Entire home/apt,200.0,South Boston Waterfront
,2,1.0,1.0,1.0,flexible,14468656,0,0.0,Apartment,Private room,125.0,South Boston Waterfront
,2,1.0,1.0,1.0,flexible,14553530,0,0.0,Apartment,Private room,175.0,South Boston Waterfront
8.0,2,1.0,1.0,1.0,strict,7225201,0,0.0,Loft,Private room,170.0,South Boston Waterfront
9.0,6,1.0,2.0,2.0,strict,13514017,0,0.0,Apartment,Entire home/apt,295.0,South Boston Waterfront
8.0,4,1.0,1.0,2.0,strict,11648688,0,0.0,Apartment,Entire home/apt,250.0,South Boston Waterfront
10.0,2,1.0,1.0,2.0,strict,13450880,0,0.0,Apartment,Private room,149.0,South Boston Waterfront
,5,2.0,2.0,2.0,strict,6798777,0,20.0,Apartment,Entire home/apt,280.0,South Boston Waterfront
10.0,5,2.0,2.0,2.0,flexible,14843783,0,0.0,Apartment,Entire home/apt,349.0,South Boston Waterfront
8.0,3,1.0,1.0,1.0,strict,13221129,0,0.0,Apartment,Entire home/apt,189.0,South Boston Waterfront
10.0,5,2.0,2.0,2.0,strict,10051357,0,0.0,Apartment,Entire home/apt,199.0,South Boston Waterfront
10.0,3,1.0,1.0,1.0,strict,10050351,0,0.0,Apartment,Entire home/apt,169.0,South Boston Waterfront
,5,5.0,2.0,2.0,strict,12287687,0,0.0,Apartment,Entire home/apt,399.0,South Boston Waterfront
9.0,2,1.0,1.0,1.0,flexible,5191658,0,0.0,Loft,Entire home/apt,250.0,South Boston Waterfront
,4,1.0,1.0,2.0,moderate,14711125,0,0.0,Apartment,Entire home/apt,229.0,South Boston Waterfront
9.0,2,1.0,0.0,1.0,strict,8271384,0,0.0,Apartment,Entire home/apt,125.0,South Boston Waterfront
,4,2.0,2.0,2.0,flexible,12679021,0,0.0,Apartment,Entire home/apt,3000.0,South Boston Waterfront
,3,1.0,1.0,1.0,strict,10053928,0,0.0,Apartment,Entire home/apt,169.0,South Boston Waterfront
,3,1.0,1.0,1.0,flexible,12072006,0,0.0,Apartment,Entire home/apt,199.0,South Boston Waterfront
10.0,3,1.0,0.0,2.0,flexible,4435883,0,30.0,Apartment,Entire home/apt,175.0,South Boston Waterfront
10.0,2,1.0,0.0,1.0,moderate,13298546,0,0.0,Loft,Entire home/apt,209.0,South Boston Waterfront
8.0,2,1.0,1.0,1.0,super_strict_30,13218729,0,0.0,Apartment,Entire home/apt,299.0,South Boston Waterfront
9.0,6,2.0,3.0,4.0,moderate,11563716,0,0.0,Apartment,Entire home/apt,389.0,South Boston Waterfront
8.0,5,2.0,2.0,3.0,moderate,6598203,0,0.0,Apartment,Entire home/apt,603.0,South Boston Waterfront
10.0,4,2.0,2.0,3.0,flexible,6843850,0,0.0,Apartment,Entire home/apt,500.0,South Boston Waterfront
10.0,6,3.0,3.0,4.0,strict,2649521,0,0.0,Apartment,Entire home/apt,600.0,South Boston Waterfront
,6,2.0,2.0,2.0,strict,14774811,0,0.0,Apartment,Entire home/apt,250.0,South Boston Waterfront
8.0,3,1.0,1.0,1.0,strict,10054046,0,0.0,Apartment,Entire home/apt,169.0,South Boston Waterfront
10.0,2,1.0,1.0,1.0,strict,13510994,1,0.0,Apartment,Entire home/apt,295.0,South Boston Waterfront
10.0,3,1.0,1.0,1.0,flexible,9218362,1,0.0,Apartment,Entire home/apt,214.0,South Boston Waterfront
,3,1.0,1.0,1.0,strict,10053235,0,0.0,Apartment,Entire home/apt,169.0,South Boston Waterfront
,4,2.0,2.0,2.0,flexible,8595227,0,0.0,Apartment,Entire home/apt,400.0,South Boston Waterfront
9.0,2,1.0,1.0,1.0,strict,6006121,0,0.0,Apartment,Private room,145.0,South Boston Waterfront
,6,2.0,3.0,3.0,strict,10053032,0,0.0,Apartment,Entire home/apt,379.0,South Boston Waterfront
,3,1.0,1.0,1.0,strict,10053454,0,0.0,Apartment,Entire home/apt,169.0,South Boston Waterfront
10.0,6,2.0,3.0,3.0,strict,10052824,0,0.0,Apartment,Entire home/apt,279.0,South Boston Waterfront
,6,2.0,3.0,2.0,strict,10052622,0,0.0,Apartment,Entire home/apt,279.0,South Boston Waterfront
,4,2.0,2.0,2.0,flexible,10592815,0,0.0,Apartment,Entire home/apt,200.0,South Boston Waterfront
10.0,2,1.0,1.0,1.0,moderate,2564544,0,0.0,Apartment,Private room,179.0,South Boston Waterfront
,6,2.0,3.0,3.0,strict,10052920,0,0.0,Apartment,Entire home/apt,279.0,South Boston Waterfront
10.0,3,1.0,1.0,1.0,moderate,2384107,0,0.0,Apartment,Entire home/apt,350.0,South Boston Waterfront
10.0,3,1.0,0.0,1.0,moderate,13951039,0,15.0,Loft,Entire home/apt,185.0,South Boston Waterfront
,5,2.0,2.0,2.0,strict,10051623,0,0.0,Apartment,Entire home/apt,199.0,South Boston Waterfront
,3,1.0,1.0,2.0,moderate,12984263,0,0.0,Apartment,Entire home/apt,285.0,South Boston Waterfront
10.0,4,1.0,1.0,5.0,flexible,14158636,0,0.0,Apartment,Private room,179.0,South Boston Waterfront
,6,2.0,3.0,3.0,strict,10052445,0,0.0,Apartment,Entire home/apt,279.0,South Boston Waterfront
10.0,4,2.0,2.0,2.0,strict,7134081,0,25.0,Condominium,Entire home/apt,390.0,South Boston Waterfront
10.0,5,2.0,2.0,2.0,flexible,11087657,0,0.0,Condominium,Entire home/apt,200.0,South Boston Waterfront
10.0,2,2.0,1.0,2.0,moderate,6609546,1,0.0,Apartment,Private room,150.0,South Boston Waterfront
7.0,4,1.0,1.0,1.0,strict,12639344,0,0.0,Apartment,Entire home/apt,150.0,South Boston Waterfront
8.0,4,1.0,1.0,2.0,strict,12047758,0,0.0,Apartment,Entire home/apt,200.0,South Boston Waterfront
9.0,2,1.0,1.0,1.0,flexible,8131907,0,0.0,Apartment,Private room,125.0,South Boston Waterfront
8.0,5,2.0,2.0,3.0,moderate,10475848,0,35.0,Apartment,Entire home/apt,361.0,South Boston Waterfront
,2,1.0,1.0,1.0,flexible,7461091,0,0.0,Apartment,Private room,500.0,South Boston Waterfront
9.0,4,1.0,1.0,1.0,strict,5952474,1,25.0,Apartment,Entire home/apt,249.0,South Boston Waterfront
9.0,2,1.0,1.0,1.0,moderate,1644031,0,5.0,House,Private room,115.0,South Boston Waterfront
10.0,2,1.0,1.0,1.0,moderate,8366402,0,0.0,Apartment,Entire home/apt,180.0,South Boston Waterfront
,2,1.0,1.0,1.0,flexible,14291722,0,0.0,Apartment,Entire home/apt,1250.0,South Boston Waterfront
6.0,6,2.0,3.0,4.0,moderate,11735784,0,0.0,Apartment,Entire home/apt,506.0,South Boston Waterfront
10.0,6,1.0,2.0,2.0,strict,12309083,0,0.0,Apartment,Entire home/apt,250.0,South Boston Waterfront
9.0,3,1.0,1.0,2.0,moderate,11275661,0,0.0,Apartment,Entire home/apt,285.0,South Boston Waterfront
9.0,2,1.0,0.0,1.0,strict,10850420,0,0.0,Apartment,Entire home/apt,190.0,South Boston Waterfront
9.0,4,1.0,2.0,2.0,strict,13602808,0,0.0,Apartment,Entire home/apt,249.0,South Boston Waterfront
10.0,5,2.0,2.0,3.0,moderate,7982359,0,0.0,Apartment,Entire home/apt,603.0,South Boston Waterfront
9.0,5,2.0,2.0,2.0,moderate,3363097,0,25.0,Apartment,Entire home/apt,400.0,South Boston Waterfront
9.0,5,2.0,2.0,3.0,moderate,11276570,0,0.0,Apartment,Entire home/apt,402.0,South Boston Waterfront
,4,1.0,1.0,1.0,strict,14519844,0,0.0,Apartment,Entire home/apt,249.0,South Boston Waterfront
9.0,6,2.0,3.0,4.0,moderate,11734812,0,0.0,Apartment,Entire home/apt,506.0,South Boston Waterfront
10.0,4,1.0,1.0,1.0,strict,11572070,0,0.0,Apartment,Entire home/apt,200.0,South Boston Waterfront
6.0,2,1.0,0.0,1.0,moderate,14387692,0,30.0,Apartment,Entire home/apt,175.0,South Boston Waterfront
8.0,4,1.0,1.0,2.0,strict,13813809,0,0.0,Apartment,Entire home/apt,250.0,South Boston Waterfront
10.0,4,1.0,1.0,2.0,strict,11863590,0,0.0,Apartment,Entire home/apt,249.0,South Boston Waterfront
10.0,4,1.0,1.0,2.0,strict,13814175,0,0.0,Apartment,Entire home/apt,250.0,South Boston Waterfront
,4,1.0,1.0,2.0,flexible,13813149,0,0.0,Apartment,Entire home/apt,225.0,South Boston Waterfront
10.0,4,1.0,1.0,2.0,strict,13746896,0,0.0,Apartment,Entire home/apt,199.0,South Boston Waterfront
,2,1.0,0.0,1.0,strict,13911832,0,0.0,Apartment,Entire home/apt,245.0,South Boston Waterfront
10.0,3,1.0,0.0,1.0,strict,13942919,0,0.0,Apartment,Entire home/apt,199.0,South Boston Waterfront
9.0,2,6.0,1.0,1.0,strict,7929879,0,0.0,Other,Private room,220.0,South Boston Waterfront
10.0,2,1.0,1.0,1.0,moderate,13713713,0,0.0,Apartment,Entire home/apt,225.0,South Boston Waterfront
10.0,4,1.0,1.0,2.0,strict,11649321,0,0.0,Apartment,Entire home/apt,250.0,South Boston Waterfront
10.0,5,2.0,2.0,2.0,flexible,11592067,0,0.0,Apartment,Entire home/apt,240.0,South Boston
10.0,4,1.0,1.0,1.0,strict,7853971,0,0.0,Apartment,Entire home/apt,189.0,South Boston
10.0,4,2.0,2.0,2.0,strict,11970702,0,0.0,Condominium,Entire home/apt,700.0,South Boston
,2,1.0,1.0,1.0,flexible,14873100,0,0.0,House,Private room,75.0,South Boston
9.0,2,1.0,0.0,1.0,moderate,6544642,0,0.0,Apartment,Entire home/apt,175.0,South Boston
9.0,3,1.0,1.0,1.0,moderate,7988755,0,25.0,Apartment,Private room,109.0,South Boston
10.0,2,1.0,1.0,1.0,moderate,4996375,0,20.0,Apartment,Private room,119.0,South Boston
10.0,2,1.0,1.0,1.0,flexible,11492423,0,0.0,Apartment,Private room,100.0,South Boston
10.0,2,1.0,1.0,1.0,moderate,4586590,1,0.0,Apartment,Private room,99.0,South Boston
10.0,2,1.0,1.0,1.0,moderate,12581300,0,0.0,House,Private room,65.0,South Boston
10.0,2,1.0,1.0,1.0,flexible,6489209,0,50.0,House,Shared room,75.0,South Boston
9.0,4,1.0,1.0,2.0,moderate,11986653,0,8.0,Apartment,Private room,45.0,South Boston
9.0,2,1.0,1.0,1.0,strict,6088708,0,20.0,House,Private room,128.0,South Boston
9.0,2,1.0,1.0,1.0,strict,6151079,0,20.0,House,Private room,118.0,South Boston
9.0,2,1.0,1.0,1.0,moderate,5511924,1,35.0,Apartment,Private room,135.0,South Boston
10.0,2,1.0,1.0,1.0,flexible,14843050,0,0.0,Apartment,Private room,125.0,South Boston
10.0,7,1.0,2.0,5.0,strict,13532311,1,40.0,Apartment,Entire home/apt,250.0,South Boston
9.0,5,2.0,2.0,2.0,strict,5078127,0,50.0,Condominium,Entire home/apt,300.0,South Boston
